caption, comment, image
完了1, , hk0001.jpg
完了2, 西面は塗装, hk03.jpg
完了3, 北全景, hk01.jpg
完了4, 北面, hk04.jpg
完了5, 東面, hk05.jpg
完了6, 東面, hk06.jpg
完了7, 内部, hk07.jpg
完了8, 柱, hk0005.jpg
完了8, 庇, hk0004.jpg
完了9, , hk0006.jpg
完成, 全景, hk0002.jpg
