caption, comment, image
ドローン待機, , d2.jpg
飛行の様子, , d3.jpg
南面屋根1, , d4.jpg
南面屋根2, , d5.jpg
屋根の検査, , d6.jpg
ドローン着地, , d7.jpg
検査完了, 撮影した屋根の現況を施主様とご一緒に確認して、映像を見ながら検証していきます。, d8.jpg
