caption, comment, image
現状, , yak02.jpg
現状2, , yak03.jpg
下地補修, , yak04.jpg
廊下部分補修, , yak05.jpg
階段横部分補修, , yak06.jpg
クロス下地工事1, , yak07.jpg
クロス下地工事2, , yak08.jpg
天井クロス貼り, , yak12.jpg
クロス仕上げ, , yak09.jpg
完成1, , yak10.jpg
完成2, , yak11.jpg
完成3, , yak11_1.jpg
完成4, , yak13.jpg
照明器具の取付け, , yak14.jpg
照明取付け完了, , yak15.jpg
全景, , yak16.jpg
