caption, comment, image
物干し鉄柱の仕上げ塗装, ,fd0.jpg
木部の上塗り, 木部各処の上塗り, fd3.jpg
小庇の上塗り, ,fd4.jpg
破風板の上塗り, ,fd5.jpg
破風板の上塗り, ,fd10.jpg
窓枠の上塗り, ,fd6.jpg
物干し場の鉄柱の補修, 錆の部分を補強, fd9.jpg
ポリカの張替, ,fd7.jpg
ポリカの張替2, ,fd8.jpg
完成1, ,f0101.jpg
完成2, ,f0202.jpg
