caption, comment, image
現状1, 台風により損傷したカーポート, kn0.jpg
現状2, , kn01.jpg
ビス留め, , kn02.jpg
ポリカ貼直し, , kn03.jpg
完了1, , kn04.jpg
完了2, , kn05.jpg
完了3, , kn09.jpg
全景1, , kn07.jpg
全景2, , kn08.jpg
全景3, , kn06.jpg
全景4, , kn10.jpg
