caption, comment, image
現状1, ,t0010.jpg
現状2, ,t00110.jpg
現状3, ,t0013.jpg
現状4, ,t0012.jpg
施工前全景, ,t0014.jpg
足場組み1, ,t0015.jpg
安全カバーの取付, ,t0016.jpg
指示点の取外し, ,t0017.jpg
コーキング入れ, 雨水の浸入を防ぐ(穴塞ぎ),t0018.jpg
電線の固定, 足場に固定,t0019.jpg
高圧洗浄, ,t0020.jpg
コーキングの打ち替え1, ,t0021.jpg
コーキング打ち替え2, ,t0022.jpg
軒天の洗浄, ,t0023.jpg
洗浄後の外壁, ,t0024.jpg
洗浄後の外壁, 北面,t0025.jpg
洗浄後の外壁, 北面,t0026.jpg
高圧洗浄後の外壁, ,t0027.jpg
コーキング打ち替え, はみ出し処理,t0028.jpg
コーキング打ち替え, 新しいコーキング,t0029.jpg
外壁・駐車場の養生, ,t0030.jpg
屋根の下塗り, ,t0031.jpg
