caption, comment, image
現状1, , n002.jpg
現状確認1, , n003.jpg
現状確認2, , n004.jpg
床下点検, , n005.jpg
板金貼り1, , n006.jpg
配水管の点検, 配水管の腐食を確認, n007.jpg
配水管替, 配水管取替, n015.jpg
床下点検, 異常なし, n008.jpg
断熱材入れ1, , n010.jpg
断熱材入れ2, , n011.jpg
洗面所床貼り1, , n012.jpg
洗面所床貼り2, , n013.jpg
洗面所床貼り3, , n014.jpg
