caption, comment, image
現状1, , s004_1.jpg
現状2, , s004_2.jpg
鬼瓦の漆喰補修1, , s007.jpg
鬼瓦の漆喰補修2, , s011.jpg
鬼漆喰の補修3, , s0010.jpg
三日月の補修1, , s012.jpg
三日月の補修2, , s008.jpg
三日月の補修完成1, , s018.jpg
三日月の補修完成2, , s015.jpg
完成1, , s013.jpg
完成2, , s009.jpg
完成3, , s0000.jpg
