caption, comment, image
現状, , si1.jpg
土台入替え, , si2.jpg
土台入れ, , si3.jpg
下地入れ, , si4.jpg
足場組み, , si5.jpg
板金貼り1, , si7.jpg
板金貼り2, , si6.jpg
破風の現状, , si8.jpg
納戸部分補修, , si9.jpg
納戸部分補修, , u001.jpg
納戸部分の補修, , u002.jpg
納戸部分の補修, , u002.jpg
納戸部分の補修, , u003.jpg
納戸部分の補修完了, 納戸は波トタンで仕上, u004.jpg
