caption, comment, image
現状1, , s002_1.jpg
現状2, , s003.jpg
垂木の補強1, , s008.jpg
垂木の補強2, , s005.jpg
敷居も交換, , s004_0.jpg
敷居交換2, , s004.jpg
高圧洗浄1, , s006.jpg
高圧洗浄2, , s007.jpg
完成1, , s012.jpg
完成2, , s011.jpg
完成3, , s010.jpg
