caption, comment, image
棟瓦の現状1, , ky1.jpg
現状2, , ky2.jpg
のし瓦の取替え, , ky3.jpg
のし瓦の取付け, , ky4.jpg
ひび割れの入った瓦, ひびの入った瓦の現状, ky5_0.jpg
かんぶり瓦のコーキング, ひび入った部分のコーキング, ky5.jpg
のし瓦の止め, , ky6.jpg
完成, かんぶり瓦をのせて完了, ky7.jpg
