caption, comment, image
現状１, , sz1.jpg
塀の解体, , sz2.jpg
塀骨組みの施工, , sz3.jpg
裏から見た骨組み, , sz4.jpg
サッシ取付け, , sz5.jpg
完成1, , sz6.jpg
完成2, , sz7.jpg
完成全景, , sz9.jpg
